All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PrecedingTitle,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,Apostrophe,POST_IS_PREPOSITION,RELATIONSHIP,POST_IS_SPEAK_VERB,PRE_IS_SPEAK_VERB,INSTANCE_IS_POSITION,INSTANCE_IS_COUNTRY
Turkey,130,./data/train/064.txt,1,130,False,2,3,False,False,100,False,False,False,False,True,False,False,False,False,False
Turkey,160,./data/train/064.txt,1,160,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Muslim,163,./data/train/064.txt,1,163,False,2,1,False,True,100,True,False,False,False,False,False,False,False,False,False
Muslim,187,./data/train/064.txt,1,187,False,100,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Christian,189,./data/train/064.txt,1,189,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Turkey,196,./data/train/064.txt,1,196,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Greek,210,./data/train/064.txt,1,210,False,100,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Cypriot,211,./data/train/064.txt,1,211,False,100,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Turkey,215,./data/train/064.txt,1,215,False,1,1,False,False,100,False,False,False,False,False,False,False,False,False,False
Cyprus,231,./data/train/064.txt,1,231,False,2,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Turkey,237,./data/train/064.txt,1,237,False,5,100,False,False,100,False,False,False,False,False,False,False,False,False,False
Cyprus,241,./data/train/064.txt,1,241,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Turkey,269,./data/train/064.txt,1,269,False,4,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Croatia,291,./data/train/064.txt,1,291,False,5,100,False,False,100,False,False,False,False,True,False,False,False,False,False
Yugoslavia,314,./data/train/064.txt,1,314,False,100,100,False,False,100,False,False,False,False,False,False,False,False,False,False
Guantanamo,0,./data/train/065.txt,1,0,False,100,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Guantanamo,16,./data/train/065.txt,1,16,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Bay,17,./data/train/065.txt,1,17,False,100,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Martin,30,./data/train/065.txt,1,30,False,1,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Mubanga,31,./data/train/065.txt,1,31,False,2,0,False,False,100,False,False,True,False,False,False,True,False,False,False
Feroz,79,./data/train/065.txt,1,79,False,1,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Abbasi,80,./data/train/065.txt,1,80,False,2,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Cuba,97,./data/train/065.txt,1,97,False,100,1,False,False,100,False,False,False,False,False,False,False,False,False,False
Richard,103,./data/train/065.txt,1,103,False,4,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Belmar,104,./data/train/065.txt,1,104,False,5,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Moazzam,106,./data/train/065.txt,1,106,False,100,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Begg,107,./data/train/065.txt,1,107,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Royal,120,./data/train/065.txt,1,120,False,5,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Prerogative,121,./data/train/065.txt,1,121,False,100,2,False,False,100,False,False,True,False,True,False,False,False,False,False
Home,153,./data/train/065.txt,1,153,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
United,179,./data/train/065.txt,1,179,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
States,180,./data/train/065.txt,1,180,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
United,196,./data/train/065.txt,1,196,False,100,2,False,False,100,True,False,True,False,False,False,False,False,False,False
Kingdom,197,./data/train/065.txt,1,197,False,100,1,False,False,100,True,False,True,False,False,False,False,False,False,False
United,206,./data/train/065.txt,1,206,False,5,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Kingdom,207,./data/train/065.txt,1,207,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Home,212,./data/train/065.txt,1,212,False,100,1,False,True,100,False,False,True,False,False,False,False,False,False,False
Liberal,223,./data/train/065.txt,1,223,False,100,1,False,True,100,True,False,True,False,False,False,False,False,False,False
Democrats,224,./data/train/065.txt,1,224,False,100,0,False,False,100,True,False,True,False,False,False,False,False,False,False
Guantanamo,252,./data/train/065.txt,1,252,False,3,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Bay,253,./data/train/065.txt,1,253,False,4,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Home,254,./data/train/065.txt,1,254,False,5,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Affairs,255,./data/train/065.txt,1,255,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Mark,257,./data/train/065.txt,1,257,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Oaten,258,./data/train/065.txt,1,258,False,1,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Royal,313,./data/train/065.txt,1,313,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Prerogative,314,./data/train/065.txt,1,314,False,100,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Liberal,316,./data/train/065.txt,1,316,False,100,1,False,True,100,False,False,True,False,False,False,False,False,False,False
Democrats,317,./data/train/065.txt,1,317,False,100,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Parliament,325,./data/train/065.txt,1,325,False,4,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Amnesty,326,./data/train/065.txt,1,326,False,5,100,False,False,100,True,False,True,False,False,False,False,False,False,False
International,327,./data/train/065.txt,1,327,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Guantanamo,342,./data/train/065.txt,1,342,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Bay,343,./data/train/065.txt,1,343,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Furthermore,344,./data/train/065.txt,1,344,False,100,3,False,False,100,True,False,True,False,False,False,False,False,False,False
Guantanamo,372,./data/train/065.txt,1,372,False,100,1,False,False,100,True,False,True,False,False,False,False,False,False,False
Kate,376,./data/train/065.txt,1,376,False,2,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Allen,377,./data/train/065.txt,1,377,False,3,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Louise,381,./data/train/065.txt,1,381,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Christian,382,./data/train/065.txt,1,382,False,100,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Pentagon,396,./data/train/065.txt,1,396,False,100,0,False,False,100,False,False,False,False,False,False,True,False,False,False
BBC,398,./data/train/065.txt,1,398,False,1,100,False,False,100,False,False,True,False,False,False,False,True,False,False
News,399,./data/train/065.txt,1,399,False,2,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Abbasi,421,./data/train/065.txt,1,421,False,5,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Croydon,424,./data/train/065.txt,1,424,False,100,2,False,False,100,False,False,False,False,False,False,False,False,False,False
London,426,./data/train/065.txt,1,426,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,True
Guantanamo,430,./data/train/065.txt,1,430,False,1,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Bay,431,./data/train/065.txt,1,431,False,2,100,False,False,100,False,False,True,False,True,False,False,False,False,False
Afghanistan,436,./data/train/065.txt,1,436,False,100,100,False,False,100,True,False,False,False,True,False,False,False,False,False
Mubanga,440,./data/train/065.txt,1,440,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
London,444,./data/train/065.txt,1,444,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,True
Zambia,449,./data/train/065.txt,1,449,False,4,100,False,False,100,True,False,False,False,False,False,False,False,False,False
Child,0,./data/train/067.txt,1,0,False,100,100,False,False,100,False,False,False,False,False,False,False,False,False,False
Parents,4,./data/train/067.txt,1,4,False,100,1,False,False,100,False,True,False,False,False,False,False,False,False,False
Curfews,25,./data/train/067.txt,1,25,False,100,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Lord,46,./data/train/067.txt,1,46,False,2,100,True,False,100,False,False,True,False,False,False,False,False,False,False
Falconer,47,./data/train/067.txt,1,47,False,3,100,False,False,100,False,False,True,False,False,False,False,False,False,False
BBC,70,./data/train/067.txt,1,70,False,5,1,False,False,100,False,False,False,False,False,False,False,False,False,False
Lord,105,./data/train/067.txt,1,105,False,4,1,True,False,100,False,False,True,False,False,False,False,False,False,False
Falconer,106,./data/train/067.txt,1,106,False,5,0,False,False,100,False,False,True,False,False,False,True,False,False,False
BBC,108,./data/train/067.txt,1,108,False,1,100,False,False,100,False,False,True,False,False,False,False,True,False,False
Radio,109,./data/train/067.txt,1,109,False,2,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Today,111,./data/train/067.txt,1,111,False,4,100,False,False,100,False,False,False,False,False,False,False,False,False,False
Parenting,148,./data/train/067.txt,1,148,False,100,1,False,False,100,False,False,False,False,False,False,False,False,False,False
Extending,167,./data/train/067.txt,1,167,False,100,100,False,False,100,True,False,False,False,False,False,False,False,False,False
Better,179,./data/train/067.txt,1,179,False,100,1,False,False,100,False,False,False,False,False,False,False,False,False,False
Legal,192,./data/train/067.txt,1,192,False,4,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Failure,264,./data/train/067.txt,1,264,False,100,0,False,False,100,False,False,False,False,True,False,False,False,False,False
Lord,284,./data/train/067.txt,1,284,False,100,3,True,False,100,False,False,True,False,False,False,False,False,False,False
Falconer,285,./data/train/067.txt,1,285,False,100,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Tagging,287,./data/train/067.txt,1,287,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Full,300,./data/train/067.txt,1,300,False,5,100,False,False,100,True,False,False,False,False,False,False,False,False,False
John,334,./data/train/067.txt,1,334,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Ison,335,./data/train/067.txt,1,335,False,100,100,False,False,100,False,False,True,False,True,False,False,False,False,False
Fathers,340,./data/train/067.txt,1,340,False,100,100,False,False,100,False,False,False,False,False,False,False,False,False,False
Justice,342,./data/train/067.txt,1,342,False,100,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Jim,360,./data/train/067.txt,1,360,False,100,3,False,False,100,False,False,True,False,False,False,False,False,False,False
Parton,361,./data/train/067.txt,1,361,False,100,2,False,False,100,False,False,True,False,True,False,False,False,False,False
Families,363,./data/train/067.txt,1,363,False,100,0,False,False,100,False,False,True,False,False,False,False,False,False,False
