,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
706,Mr Brown,591,./data/train/./406.txt,2,590,True,100,3,1,0,True,False,False,100,False,False,False,False
707,Mr Blair,594,./data/train/./406.txt,2,593,True,100,0,1,3,True,False,False,100,False,False,False,False
708,Mr Blair,620,./data/train/./406.txt,2,619,True,100,3,1,0,True,False,False,100,False,False,False,False
709,Mr Brown,666,./data/train/./406.txt,2,665,True,100,100,1,3,True,False,False,100,True,False,False,False
710,Mr Blair,683,./data/train/./406.txt,2,682,True,100,3,2,0,True,False,False,100,False,False,False,False
711,Mr Brown,704,./data/train/./406.txt,2,703,True,100,100,2,0,True,False,False,100,True,True,False,False
712,Alan Milburn,832,./data/train/./406.txt,2,831,True,4,1,2,0,False,False,False,100,False,False,True,False
713,Mr Brown,841,./data/train/./406.txt,2,840,True,2,0,1,0,True,False,False,100,True,False,False,False
714,Mr Brown,892,./data/train/./406.txt,2,891,True,2,2,1,1,True,False,False,100,False,False,False,False
715,Mr Blair,901,./data/train/./406.txt,2,900,True,1,100,2,0,True,False,False,100,False,False,False,False
716,Mr Milburn,919,./data/train/./406.txt,2,918,True,100,3,4,1,True,False,False,100,False,False,False,False
717,Mr Brown,937,./data/train/./406.txt,2,936,True,100,100,1,1,True,False,False,100,False,False,False,False
718,Mr Blairs,941,./data/train/./406.txt,2,940,True,100,1,1,1,True,False,False,100,False,False,True,False
719,Mr Brown,954,./data/train/./406.txt,2,953,True,1,1,3,1,True,False,False,100,True,False,False,False
720,Brendan Barber,126,./data/train/./162.txt,2,125,True,100,3,5,3,False,False,False,2,False,False,False,False
721,Mr Barber,165,./data/train/./162.txt,2,164,True,100,1,2,0,True,False,False,100,False,True,False,False
722,Yvette Cooper,60,./data/train/./176.txt,2,59,True,3,100,100,100,False,False,False,100,False,False,True,False
723,Ms Cooper,80,./data/train/./176.txt,2,79,True,2,0,2,1,True,False,False,100,False,False,False,False
724,Ms Cooper,135,./data/train/./176.txt,2,134,True,1,100,4,3,True,False,False,100,False,False,False,False
725,Andrew Ryder,318,./data/train/./176.txt,2,317,True,100,100,4,0,False,False,False,100,True,False,False,False
726,Tony Blair,6,./data/train/./189.txt,2,5,True,1,0,2,0,False,False,False,100,True,False,False,False
727,Mr Bushs,31,./data/train/./189.txt,2,30,True,100,1,2,2,True,False,False,100,False,False,False,False
728,Mr Blair,48,./data/train/./189.txt,2,47,True,3,2,2,2,True,False,False,100,False,False,False,False
729,Mr Blair,75,./data/train/./189.txt,2,74,True,100,0,3,2,True,False,False,100,True,False,False,False
730,Mr Blair,136,./data/train/./189.txt,2,135,True,100,100,3,1,True,False,False,100,False,False,False,False
731,Mr Blair,179,./data/train/./189.txt,2,178,True,2,1,2,3,True,False,False,100,False,False,False,False
732,John Kerrys,186,./data/train/./189.txt,2,185,True,2,3,2,2,False,False,False,100,False,False,True,False
733,Michael Howard,229,./data/train/./189.txt,2,228,True,100,0,5,3,False,False,False,100,False,False,False,False
734,Mr Bush,232,./data/train/./189.txt,2,231,True,1,100,100,0,True,False,False,100,False,False,False,False
735,Charles Kennedy,264,./data/train/./189.txt,2,263,True,100,100,100,1,False,False,False,100,False,False,False,False
736,Mr Bushs,281,./data/train/./189.txt,2,280,True,100,2,2,2,True,False,False,100,True,False,False,False
737,Mr Blair,347,./data/train/./189.txt,2,346,True,1,100,2,0,True,False,False,100,False,False,False,False
738,Mr Blair,422,./data/train/./189.txt,2,421,True,2,0,4,0,True,False,False,100,False,False,False,False
739,Norman Baker,446,./data/train/./189.txt,2,445,True,100,100,100,1,False,False,False,100,False,False,False,False
740,Margaret Beckett,465,./data/train/./189.txt,2,464,True,100,0,4,0,False,False,False,1,True,False,True,False
741,Richard Thomas,29,./data/train/./002.txt,2,28,True,100,100,4,2,False,False,False,100,False,False,False,False
742,Mr Thomas,66,./data/train/./002.txt,2,65,True,4,100,5,1,True,False,False,100,False,False,False,False
743,Michael Howard,85,./data/train/./002.txt,2,84,True,100,0,5,0,False,False,False,100,False,False,False,False
744,Tony Blair,90,./data/train/./002.txt,2,89,True,1,100,1,1,False,False,False,100,False,False,False,False
745,Alan Beith,110,./data/train/./002.txt,2,109,True,100,100,100,1,False,False,False,100,False,False,False,False
746,Mr Beith,156,./data/train/./002.txt,2,155,True,3,100,2,2,True,False,False,100,True,False,False,False
747,Mr Beith,179,./data/train/./002.txt,2,178,True,100,100,3,1,True,False,False,100,False,False,False,False
748,Mr Thomas,199,./data/train/./002.txt,2,198,True,100,3,3,100,True,False,False,100,False,False,False,False
749,Mr Thomas,268,./data/train/./002.txt,2,267,True,1,100,3,100,True,False,False,100,False,False,False,False
750,Michael Howard,17,./data/train/./228.txt,2,16,True,100,100,3,0,False,False,False,100,True,False,False,False
751,Oliver Letwin,20,./data/train/./228.txt,2,19,True,100,100,1,1,False,False,False,100,False,True,False,False
752,Andrew Mennear,34,./data/train/./228.txt,2,33,True,100,100,100,100,False,False,False,100,False,False,False,False
753,Mr Mennear,96,./data/train/./228.txt,2,95,True,5,1,2,0,True,False,False,100,False,True,False,False
754,Mr Mennear,210,./data/train/./228.txt,2,209,True,5,100,4,100,True,False,False,100,False,False,False,False
755,Jean Corston,189,./data/train/./214.txt,2,188,True,100,100,100,2,False,False,False,1,False,False,True,False
756,Joseph Scholes,381,./data/train/./214.txt,2,380,True,100,100,1,0,False,False,False,100,False,True,False,False
757,Ray Mallon,9,./data/train/./200.txt,2,8,True,3,0,100,0,False,False,False,100,False,False,False,False
758,Neil Herron,48,./data/train/./200.txt,2,47,True,100,2,4,3,False,False,False,100,False,False,False,False
759,Mr Mallon,50,./data/train/./200.txt,2,49,True,100,0,100,1,True,False,False,100,False,False,True,False
760,Mr Herron,72,./data/train/./200.txt,2,71,True,4,0,3,100,True,False,False,100,False,False,True,False
761,Mr Mallon,95,./data/train/./200.txt,2,94,True,100,100,1,1,True,False,False,100,True,False,False,False
762,Mr Herron,112,./data/train/./200.txt,2,111,True,4,100,3,1,True,False,False,100,False,True,True,False
763,Mr Mallons,146,./data/train/./200.txt,2,145,True,4,3,1,3,True,False,False,100,False,False,False,False
764,Mr Mallon,187,./data/train/./200.txt,2,186,True,100,100,5,2,True,False,False,100,True,False,True,False
765,Mr Mallon,238,./data/train/./200.txt,2,237,True,100,0,2,0,True,False,False,100,False,False,False,False
766,Michael Howard.,259,./data/train/./200.txt,2,258,True,100,100,4,100,False,False,False,100,False,False,True,False
767,John Tomaney,283,./data/train/./200.txt,2,282,True,100,0,100,1,False,False,False,100,False,False,False,False
768,Graham Robb,361,./data/train/./200.txt,2,360,True,2,100,100,1,False,False,False,100,False,False,False,False
769,Mr Mallons,393,./data/train/./200.txt,2,392,True,2,0,1,1,True,False,False,100,True,False,False,False
770,David Davis,33,./data/train/./202.txt,2,32,True,100,0,100,2,False,False,False,1,False,False,True,False
771,Steve Green,59,./data/train/./202.txt,2,58,True,100,0,100,100,False,False,False,100,False,False,False,False
772,Tessa Jowell,69,./data/train/./202.txt,2,68,True,5,0,100,1,False,False,False,1,False,False,True,False
773,Richard Caborn,227,./data/train/./202.txt,2,226,True,100,0,4,1,False,False,False,1,False,False,True,False
774,Tony Blair,283,./data/train/./202.txt,2,282,True,100,100,3,1,False,False,False,100,True,False,True,False
775,Tony Blair,6,./data/train/./014.txt,2,5,True,100,0,100,0,False,False,False,100,False,False,False,False
776,Mr Blair,44,./data/train/./014.txt,2,43,True,5,0,2,1,True,False,False,100,True,False,True,False
777,Mr Blairs,98,./data/train/./014.txt,2,97,True,2,1,4,1,True,False,False,100,True,False,False,False
778,David Davis,200,./data/train/./014.txt,2,199,True,100,0,100,100,False,False,False,1,False,False,True,False
779,Mr Howard,265,./data/train/./014.txt,2,264,True,100,0,5,1,True,False,False,100,False,False,True,False
780,Mr Blair,301,./data/train/./014.txt,2,300,True,100,0,3,1,True,False,False,100,False,False,False,False
781,Mr Blair,389,./data/train/./014.txt,2,388,True,1,100,3,0,True,False,False,100,True,False,True,False
782,Mark Oaten,409,./data/train/./014.txt,2,408,True,100,100,100,2,False,False,False,100,False,False,False,False
783,Ian MacDonald,28,./data/train/./160.txt,2,27,True,100,1,3,2,False,False,False,100,True,False,True,False
784,Mr MacDonald,78,./data/train/./160.txt,2,77,True,5,0,5,100,True,False,False,100,False,False,False,False
785,Mr MacDonald,178,./data/train/./160.txt,2,177,True,5,100,100,1,True,False,False,100,False,False,True,False
786,Lord Goldsmith,243,./data/train/./160.txt,2,242,True,100,0,3,0,True,False,False,2,False,False,True,False
787,Mr MacDonald,252,./data/train/./160.txt,2,251,True,100,3,1,0,True,False,False,100,True,False,False,False
788,Rick Scannell,284,./data/train/./160.txt,2,283,True,100,100,100,0,False,False,False,100,False,False,True,False
789,Mr MacDonald,328,./data/train/./160.txt,2,327,True,100,0,4,1,True,False,False,100,False,False,False,False
790,Barry Hugill,341,./data/train/./160.txt,2,340,True,3,100,5,0,False,False,False,100,False,False,True,False
791,Helena Kennedy,411,./data/train/./160.txt,2,410,True,100,100,3,0,False,False,False,100,False,False,False,False
792,Ian McDonald,500,./data/train/./160.txt,2,499,True,100,0,1,0,False,False,False,100,True,False,False,False
793,Jack McConnell,7,./data/train/./174.txt,2,6,True,4,0,100,0,False,False,False,1,False,False,True,False
794,Michael Ferguson,29,./data/train/./174.txt,2,28,True,2,1,3,2,False,False,False,100,True,False,False,False
795,Nicola Sturgeon,44,./data/train/./174.txt,2,43,True,100,0,2,0,False,False,False,100,False,False,True,False
796,Rhona Brankin,101,./data/train/./174.txt,2,100,True,100,100,1,0,False,False,False,100,False,False,False,False
797,Ms Brankin,107,./data/train/./174.txt,2,106,True,100,100,4,100,True,False,False,100,False,False,False,False
798,Ms Sturgeon,137,./data/train/./174.txt,2,136,True,3,0,2,0,True,False,False,100,True,False,False,False
799,Mr McConnell,142,./data/train/./174.txt,2,141,True,1,100,1,1,True,False,False,100,False,False,False,False
800,Mr Ferguson,227,./data/train/./174.txt,2,226,True,2,0,1,0,True,False,False,100,False,False,False,False
801,Michael Ferguson,379,./data/train/./174.txt,2,378,True,100,0,1,0,False,False,False,100,False,False,False,False
802,David McLetchie,465,./data/train/./174.txt,2,464,True,5,0,5,2,False,False,False,100,False,False,False,False
803,Annabella Holmes,575,./data/train/./174.txt,2,574,True,3,3,2,1,False,False,False,100,False,False,False,False
804,Ms Holmes,649,./data/train/./174.txt,2,648,True,2,0,3,0,True,False,False,100,False,False,False,False
805,Danny Kruger,26,./data/train/./404.txt,2,25,True,100,100,3,0,False,False,False,100,True,True,False,False
806,Tony Blair,42,./data/train/./404.txt,2,41,True,2,3,1,0,False,False,False,100,True,False,False,False
807,Michael Howard,70,./data/train/./404.txt,2,69,True,100,100,5,1,False,False,False,100,False,False,False,False
808,Mr Kruger,160,./data/train/./404.txt,2,159,True,100,0,3,0,True,False,False,100,True,False,False,False
809,Alan Milburn,175,./data/train/./404.txt,2,174,True,100,0,100,3,False,False,False,100,False,False,False,False
810,Mr Kruger,178,./data/train/./404.txt,2,177,True,1,0,100,0,True,False,False,100,False,False,False,False
811,Mr Milburn,192,./data/train/./404.txt,2,191,True,3,2,3,2,True,False,False,100,False,False,False,False
812,Jonathan Sayeed,10,./data/train/./410.txt,2,9,True,100,0,5,0,False,False,False,3,False,False,True,False
813,Mr Sayeed,26,./data/train/./410.txt,2,25,True,2,2,1,1,True,False,False,100,False,False,False,False
814,Michael Howard,68,./data/train/./410.txt,2,67,True,100,0,4,0,False,False,False,100,False,False,False,False
815,Mr Sayeed,80,./data/train/./410.txt,2,79,True,2,0,2,0,True,False,False,100,False,False,False,False
816,Mr Sayeed,132,./data/train/./410.txt,2,131,True,4,100,1,2,True,False,False,100,False,False,False,False
817,Mr Sayeed,143,./data/train/./410.txt,2,142,True,100,0,2,1,True,False,False,100,False,False,False,False
818,Mr Sayeed,203,./data/train/./410.txt,2,202,True,3,2,1,2,True,False,False,100,False,False,False,False
819,Mr Sayeed,205,./data/train/./410.txt,2,204,True,5,0,3,0,True,False,False,100,False,False,True,False
820,Mr Sayeed,243,./data/train/./410.txt,2,242,True,100,0,2,0,True,False,False,100,True,False,False,False
821,Tony Blair,8,./data/train/./149.txt,2,7,True,100,0,5,0,False,False,False,1,False,False,True,False
822,Mr Blair,28,./data/train/./149.txt,2,27,True,5,0,3,2,True,False,False,100,False,False,False,False
823,Mahmoud Abbas,42,./data/train/./149.txt,2,41,True,100,100,3,2,False,False,False,100,False,False,True,False
824,Mr Blair,67,./data/train/./149.txt,2,66,True,100,1,2,2,True,False,False,100,True,False,True,False
825,Mr Blair,93,./data/train/./149.txt,2,92,True,2,100,2,2,True,False,False,100,False,False,False,False
826,Yasser Arafat,100,./data/train/./149.txt,2,99,True,100,100,1,0,False,False,False,100,False,False,False,False
827,Paul Reynolds,139,./data/train/./149.txt,2,138,True,100,0,2,1,False,False,False,100,False,False,True,False
828,Mahmoud Abbas,156,./data/train/./149.txt,2,155,True,100,1,1,2,False,False,False,100,False,False,False,False
829,Abu Mazen,161,./data/train/./149.txt,2,160,True,2,1,1,0,False,False,False,100,False,True,False,False
830,Mr Blair,182,./data/train/./149.txt,2,181,True,100,2,1,3,True,False,False,100,False,False,False,False
831,Mr Abbas,184,./data/train/./149.txt,2,183,True,100,0,3,1,True,False,False,100,False,False,True,False
832,Andrew Marr,232,./data/train/./149.txt,2,231,True,100,2,4,100,False,False,False,100,False,False,False,False
833,Mr Blair,234,./data/train/./149.txt,2,233,True,100,0,100,3,True,False,False,100,False,False,True,False
834,Mr Sharon,284,./data/train/./149.txt,2,283,True,2,0,1,0,True,False,False,100,False,False,False,False
835,Mr Sharon,316,./data/train/./149.txt,2,315,True,100,1,3,0,True,False,False,100,False,False,True,False
836,Mr Blair,358,./data/train/./149.txt,2,357,True,100,0,5,1,True,False,False,100,False,False,True,False
837,Tony Blair,29,./data/train/./161.txt,2,28,True,100,0,2,0,False,False,False,100,False,False,False,False
838,Mr Blair,54,./data/train/./161.txt,2,53,True,2,100,2,3,True,False,False,100,False,False,False,False
839,Michael Howard,70,./data/train/./161.txt,2,69,True,100,0,4,1,False,False,False,100,False,False,False,False
840,Mr Howard,102,./data/train/./161.txt,2,101,True,100,100,5,2,True,False,False,100,False,False,False,False
841,Mr Blair,126,./data/train/./161.txt,2,125,True,100,0,4,0,True,False,False,100,False,False,True,False
842,Recep Erdogan,190,./data/train/./161.txt,2,189,True,100,0,3,0,False,False,False,100,False,False,False,False
843,Jack Straws,17,./data/train/./015.txt,2,16,True,2,100,1,3,False,False,False,100,True,False,False,False
844,Mr Straw,48,./data/train/./015.txt,2,47,True,100,100,5,0,True,False,False,100,False,False,True,False
845,Miguel Moratinos,54,./data/train/./015.txt,2,53,True,100,1,3,1,False,False,False,100,False,False,False,False
846,Peter Caruana,84,./data/train/./015.txt,2,83,True,5,0,100,0,False,False,False,2,False,False,True,False
847,Dominick Chilcott,99,./data/train/./015.txt,2,98,True,100,0,4,0,False,False,False,1,False,False,True,False
848,Edward Leigh,31,./data/train/./203.txt,2,30,True,100,0,100,0,False,False,False,100,False,False,False,False
849,Mr Leigh,70,./data/train/./203.txt,2,69,True,100,0,100,1,True,False,False,100,False,False,True,False
850,Mr Leigh,174,./data/train/./203.txt,2,173,True,2,100,4,100,True,False,False,100,False,False,False,False
851,Sir John,307,./data/train/./203.txt,2,306,True,100,0,3,2,True,False,False,100,False,False,False,False
852,Mr Leigh,338,./data/train/./203.txt,2,337,True,100,0,2,1,True,False,False,100,False,False,False,False
853,Stephen Twigg,73,./data/train/./217.txt,2,72,True,100,0,5,100,False,False,False,1,False,False,True,False
854,Michael Raftery,196,./data/train/./217.txt,2,195,True,100,0,2,2,False,False,False,100,False,False,False,False
855,Charles Kennedy,24,./data/train/./213.txt,2,23,True,100,0,100,0,False,False,False,100,False,False,False,False
856,Mr Kennedy,140,./data/train/./213.txt,2,139,True,100,2,2,2,True,False,False,100,False,False,True,False
857,Mr Kennedy,201,./data/train/./213.txt,2,200,True,100,1,2,100,True,False,False,100,False,False,False,False
858,Mr Kennedys,254,./data/train/./213.txt,2,253,True,4,100,1,1,True,False,False,100,False,False,False,False
