All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Law,215,./data/test/./031.txt,1,215,False,100,1,1,2,False,False,False,100,False,False,True,False
Commission,216,./data/test/./031.txt,1,216,False,100,0,2,1,False,False,False,100,False,False,True,False
Home,256,./data/test/./031.txt,1,256,False,100,1,4,100,False,False,False,100,False,False,True,False
Office,257,./data/test/./031.txt,1,257,False,100,0,5,100,False,False,False,100,False,False,True,False
Results,317,./data/test/./031.txt,1,317,False,100,100,2,0,False,False,False,100,False,False,False,False
Home,397,./data/test/./031.txt,1,397,False,2,100,2,100,False,False,False,100,False,False,True,False
Office,398,./data/test/./031.txt,1,398,False,3,100,3,100,False,False,False,100,False,False,True,False
Baroness,400,./data/test/./031.txt,1,400,False,5,3,5,3,False,False,False,100,False,False,True,False
Scotland,401,./data/test/./031.txt,1,401,False,100,2,100,2,False,False,False,100,False,False,False,False
Murder,403,./data/test/./031.txt,1,403,False,100,0,100,0,False,False,False,100,False,False,False,False
Thousands,5,./data/test/./233.txt,1,5,False,100,100,3,0,False,False,False,100,False,False,False,False
Freedom,13,./data/test/./233.txt,1,13,False,100,100,1,0,False,False,False,100,False,False,False,False
Information,15,./data/test/./233.txt,1,15,False,100,2,1,2,False,False,False,100,False,False,True,False
Act,16,./data/test/./233.txt,1,16,False,100,1,2,1,False,False,False,100,False,False,True,False
MPs,29,./data/test/./233.txt,1,29,False,1,100,4,100,False,False,False,100,False,False,True,False
Whitehall,49,./data/test/./233.txt,1,49,False,100,1,1,1,False,False,False,100,False,False,False,False
Department,70,./data/test/./233.txt,1,70,False,5,100,1,0,False,False,False,100,False,False,False,False
Constitutional,72,./data/test/./233.txt,1,72,False,100,100,1,1,False,False,False,100,False,False,True,False
Affairs,73,./data/test/./233.txt,1,73,False,100,100,2,0,False,False,False,100,False,False,True,False
Act,81,./data/test/./233.txt,1,81,False,100,0,1,1,False,False,False,100,False,False,True,False
England,86,./data/test/./233.txt,1,86,False,4,100,1,1,False,False,False,100,True,False,True,False
Wales,87,./data/test/./233.txt,1,87,False,5,100,2,0,False,False,False,100,True,False,True,False
Northern,89,./data/test/./233.txt,1,89,False,100,100,1,1,False,False,False,100,True,False,True,False
Ireland,90,./data/test/./233.txt,1,90,False,100,100,2,0,False,False,False,100,True,False,True,False
January,93,./data/test/./233.txt,1,93,False,100,100,2,0,False,False,False,100,True,False,False,False
Scotland,106,./data/test/./233.txt,1,106,False,2,100,1,2,False,False,False,100,True,False,True,False
Constitutional,157,./data/test/./233.txt,1,157,False,2,100,1,100,False,False,False,100,False,False,True,False
Affairs,158,./data/test/./233.txt,1,158,False,3,100,2,100,False,False,False,100,False,False,True,False
Select,159,./data/test/./233.txt,1,159,False,4,100,3,100,False,False,False,100,False,False,True,False
Committee,160,./data/test/./233.txt,1,160,False,5,100,4,100,False,False,False,100,False,False,True,False
DCA,182,./data/test/./233.txt,1,182,False,5,0,1,0,False,False,False,100,False,False,True,False
MPs,200,./data/test/./233.txt,1,200,False,100,100,1,100,False,False,False,100,False,False,False,False
Committee,202,./data/test/./233.txt,1,202,False,100,100,3,100,False,False,False,100,False,False,False,False
Alan,204,./data/test/./233.txt,1,204,False,100,100,5,100,False,False,False,100,False,False,True,False
Beith,205,./data/test/./233.txt,1,205,False,100,3,100,3,False,False,False,100,False,False,False,False
DCA,208,./data/test/./233.txt,1,208,False,100,0,100,0,False,False,False,100,False,False,False,False
DCA,250,./data/test/./233.txt,1,250,False,5,1,1,0,False,False,False,100,False,False,False,False
DCA,278,./data/test/./233.txt,1,278,False,100,3,1,3,False,False,False,100,False,False,False,False
DCA,281,./data/test/./233.txt,1,281,False,100,0,4,0,False,False,False,100,False,False,False,False
Act,305,./data/test/./233.txt,1,305,False,100,1,1,0,False,False,False,100,True,False,False,False
Blair,0,./data/test/./225.txt,1,0,True,100,0,100,0,False,False,False,100,False,False,False,False
MPs,3,./data/test/./225.txt,1,3,False,1,100,2,100,False,False,False,100,False,False,False,False
Tony,7,./data/test/./225.txt,1,7,False,5,100,100,2,False,False,False,100,False,False,True,False
Blair,8,./data/test/./225.txt,1,8,False,100,100,100,1,False,False,False,100,False,False,False,False
Gordon,27,./data/test/./225.txt,1,27,False,100,100,1,2,False,False,False,100,False,False,True,False
Brown,28,./data/test/./225.txt,1,28,False,100,3,2,1,False,False,False,100,False,False,True,False
Meanwhile,29,./data/test/./225.txt,1,29,False,100,2,3,0,False,False,False,100,False,False,True,False
Britain,34,./data/test/./225.txt,1,34,False,2,3,2,0,False,False,False,100,False,False,False,False
Africa,40,./data/test/./225.txt,1,40,False,2,0,1,0,False,False,False,100,True,False,False,False
Blair,55,./data/test/./225.txt,1,55,False,100,2,4,2,False,False,False,100,False,False,False,False
Labour,65,./data/test/./225.txt,1,65,False,100,1,3,1,False,False,False,100,True,False,True,False
MPs,66,./data/test/./225.txt,1,66,False,100,0,4,0,False,False,False,100,True,False,True,False
Tory,72,./data/test/./225.txt,1,72,False,5,3,1,100,False,False,False,100,False,False,False,False
Michael,74,./data/test/./225.txt,1,74,False,100,1,3,100,False,False,False,100,False,False,True,False
Howard,75,./data/test/./225.txt,1,75,False,100,0,4,3,False,False,False,100,False,False,False,False
Commons,84,./data/test/./225.txt,1,84,False,100,2,4,0,False,False,False,100,True,False,True,False
Tories,86,./data/test/./225.txt,1,86,False,100,0,1,0,False,False,False,100,True,False,True,False
Michael,104,./data/test/./225.txt,1,104,False,100,1,2,1,False,False,False,100,True,False,True,False
Howard,105,./data/test/./225.txt,1,105,False,100,0,3,0,False,False,False,100,True,False,False,False
Commons,126,./data/test/./225.txt,1,126,False,100,100,5,1,False,False,False,100,True,False,True,False
Tuesday,133,./data/test/./225.txt,1,133,False,2,2,1,2,False,False,False,100,True,False,False,False
Brown,135,./data/test/./225.txt,1,135,False,4,0,3,0,False,False,False,100,True,False,False,False
Alan,139,./data/test/./225.txt,1,139,False,3,100,1,1,False,False,False,100,False,True,True,False
Milburn,140,./data/test/./225.txt,1,140,False,4,100,2,0,False,False,False,100,False,True,False,False
Blair,143,./data/test/./225.txt,1,143,False,100,1,2,2,False,False,False,100,False,False,False,False
Later,156,./data/test/./225.txt,1,156,False,4,100,2,0,False,False,False,100,True,False,False,False
Brown,189,./data/test/./225.txt,1,189,False,100,1,3,1,False,False,False,100,False,False,False,False
Tanzania,193,./data/test/./225.txt,1,193,False,2,3,2,1,False,False,False,100,False,False,True,False
Mozambique,194,./data/test/./225.txt,1,194,False,3,2,3,0,False,False,False,100,False,False,True,False
Kenya,196,./data/test/./225.txt,1,196,False,5,0,1,0,False,False,False,100,False,False,False,False
Africans,203,./data/test/./225.txt,1,203,False,100,0,2,1,False,False,False,100,False,False,False,False
Aids,206,./data/test/./225.txt,1,206,False,2,100,1,1,False,False,False,100,False,False,False,False
Blair,214,./data/test/./225.txt,1,214,False,100,0,2,0,False,False,False,100,False,False,True,False
Mondays,229,./data/test/./225.txt,1,229,False,4,100,1,1,False,False,False,100,True,False,False,False
Parliamentary,233,./data/test/./225.txt,1,233,False,100,100,1,2,False,False,False,100,True,False,True,False
Labour,234,./data/test/./225.txt,1,234,False,100,3,2,1,False,False,False,100,False,False,True,False
Party,235,./data/test/./225.txt,1,235,False,100,2,3,0,False,False,False,100,False,False,True,False
Robert,241,./data/test/./225.txt,1,241,False,3,100,2,100,False,False,False,100,True,False,True,False
Pestons,242,./data/test/./225.txt,1,242,False,4,100,3,100,False,False,False,100,True,False,False,False
Blair,246,./data/test/./225.txt,1,246,False,100,0,100,2,False,False,False,100,False,False,False,False
MPs,248,./data/test/./225.txt,1,248,False,1,3,100,0,False,False,False,100,False,False,False,False
Cabinet,257,./data/test/./225.txt,1,257,False,5,3,1,0,False,False,False,100,True,False,False,False
Labour,271,./data/test/./225.txt,1,271,False,100,100,2,1,False,False,False,100,True,False,True,False
Party,272,./data/test/./225.txt,1,272,False,100,100,3,0,False,False,False,100,True,False,True,False
Labours,285,./data/test/./225.txt,1,285,False,100,2,100,3,False,False,False,100,False,False,False,False
Paul,286,./data/test/./225.txt,1,286,False,100,1,100,2,False,False,False,100,False,False,True,False
Flynn,287,./data/test/./225.txt,1,287,False,100,0,100,1,False,False,False,100,False,False,False,False
MPs,296,./data/test/./225.txt,1,296,False,5,100,1,100,False,False,False,100,True,False,True,False
Tuesday,298,./data/test/./225.txt,1,298,False,100,100,3,100,False,False,False,100,True,False,True,False
Deputy,299,./data/test/./225.txt,1,299,False,100,100,4,100,False,False,False,100,False,False,True,False
Prime,300,./data/test/./225.txt,1,300,False,100,3,5,100,False,False,False,1,False,False,True,False
Minister,301,./data/test/./225.txt,1,301,False,100,2,100,100,False,False,False,2,False,False,True,False
Prescott,303,./data/test/./225.txt,1,303,False,100,0,100,100,False,False,False,4,False,False,False,False
BBC,305,./data/test/./225.txt,1,305,False,1,2,100,100,False,False,False,4,False,False,True,False
News,306,./data/test/./225.txt,1,306,False,2,1,100,3,False,False,False,5,False,False,True,False
Prescott,327,./data/test/./225.txt,1,327,False,3,100,5,1,False,False,False,100,False,False,False,False
November,332,./data/test/./225.txt,1,332,False,100,100,1,1,False,False,False,100,True,False,False,False
Brown,340,./data/test/./225.txt,1,340,False,2,1,5,0,False,False,False,100,False,False,False,False
Iraq,356,./data/test/./225.txt,1,356,False,3,100,1,3,False,False,False,100,False,False,False,False
Blair,359,./data/test/./225.txt,1,359,False,100,100,4,0,False,False,False,100,False,False,False,False
June,365,./data/test/./225.txt,1,365,False,100,100,1,1,False,False,False,100,True,False,False,False
Cabinet,368,./data/test/./225.txt,1,368,False,100,100,1,2,False,False,False,100,True,False,False,False
Peston,382,./data/test/./225.txt,1,382,False,2,3,4,100,False,False,False,100,False,False,True,False
Pestons,385,./data/test/./225.txt,1,385,False,5,0,100,3,False,False,False,100,False,False,False,False
Brown,388,./data/test/./225.txt,1,388,False,2,0,100,0,False,False,False,100,False,False,False,False
Butler,0,./data/test/./027.txt,1,0,True,100,100,100,2,False,False,False,100,False,False,False,False
Blair,4,./data/test/./027.txt,1,4,True,100,2,1,100,False,False,False,100,True,False,True,False
Former,5,./data/test/./027.txt,1,5,False,100,1,2,100,False,False,False,100,True,False,False,False
Lord,9,./data/test/./027.txt,1,9,False,2,1,100,1,True,False,False,100,False,False,True,False
Butler,10,./data/test/./027.txt,1,10,False,3,0,100,0,False,False,False,100,False,False,False,False
Tony,15,./data/test/./027.txt,1,15,False,4,100,2,100,False,False,False,100,False,False,True,False
Blairs,16,./data/test/./027.txt,1,16,False,5,100,3,3,False,False,False,100,False,False,False,False
Iraq,32,./data/test/./027.txt,1,32,False,100,1,3,1,False,False,False,100,False,False,False,False
Tory,50,./data/test/./027.txt,1,50,False,2,3,4,100,False,False,False,100,False,False,False,False
Michael,52,./data/test/./027.txt,1,52,False,4,1,100,100,False,False,False,100,False,False,True,False
Howard,53,./data/test/./027.txt,1,53,False,5,0,100,3,False,False,False,100,False,False,False,False
Lord,55,./data/test/./027.txt,1,55,False,1,1,100,1,True,False,False,100,False,False,True,False
Butler,56,./data/test/./027.txt,1,56,False,2,0,100,0,False,False,False,100,False,False,False,False
Downing,67,./data/test/./027.txt,1,67,False,3,1,4,100,False,False,False,100,False,False,True,False
Street,68,./data/test/./027.txt,1,68,False,4,0,5,3,False,False,False,100,False,False,True,False
Blair,71,./data/test/./027.txt,1,71,False,2,0,100,0,False,False,False,100,False,False,False,False
Lord,80,./data/test/./027.txt,1,80,False,100,1,2,100,True,False,False,100,False,False,True,False
Butler,81,./data/test/./027.txt,1,81,False,100,0,3,100,False,False,False,100,False,False,False,False
Blair,84,./data/test/./027.txt,1,84,False,2,100,100,1,False,False,False,100,False,False,False,False
Cabinet,87,./data/test/./027.txt,1,87,False,5,100,1,0,False,False,False,100,False,False,False,False
Cabinet,109,./data/test/./027.txt,1,109,False,2,0,1,0,False,False,False,100,False,False,False,False
Cabinet,133,./data/test/./027.txt,1,133,False,4,100,1,1,False,False,False,100,True,False,True,False
Lord,138,./data/test/./027.txt,1,138,False,100,1,2,2,True,False,False,100,False,False,True,False
Butler,139,./data/test/./027.txt,1,139,False,100,0,3,1,False,False,False,100,False,False,False,False
Bills,151,./data/test/./027.txt,1,151,False,4,2,2,0,False,False,False,100,True,False,False,False
Spectator,179,./data/test/./027.txt,1,179,False,100,2,1,3,False,False,False,100,True,False,True,False
Howard,224,./data/test/./027.txt,1,224,False,100,100,3,100,False,False,False,100,True,False,False,False
Lord,226,./data/test/./027.txt,1,226,False,100,100,5,2,True,False,False,100,False,False,True,False
Butlers,227,./data/test/./027.txt,1,227,False,100,100,100,1,False,False,False,100,False,False,False,False
Blair,246,./data/test/./027.txt,1,246,True,100,2,5,2,False,False,False,100,False,False,False,False
Lord,266,./data/test/./027.txt,1,266,False,100,1,3,3,True,False,False,100,True,False,True,False
Butlers,267,./data/test/./027.txt,1,267,False,100,0,4,2,False,False,False,100,False,False,False,False
Iraq,273,./data/test/./027.txt,1,273,False,5,1,1,2,False,False,False,100,False,False,False,False
September,278,./data/test/./027.txt,1,278,False,3,3,2,3,False,False,False,100,False,False,False,False
Saddam,290,./data/test/./027.txt,1,290,False,100,1,1,1,False,False,False,100,False,False,True,False
Hussein,291,./data/test/./027.txt,1,291,False,100,0,2,0,False,False,False,100,False,False,False,False
Lord,316,./data/test/./027.txt,1,316,False,100,1,2,2,True,False,False,100,False,False,True,False
Butler,317,./data/test/./027.txt,1,317,False,100,0,3,1,False,False,False,100,False,False,False,False
Spectator,321,./data/test/./027.txt,1,321,False,3,2,1,1,False,False,False,100,True,False,False,False
Conservative,330,./data/test/./027.txt,1,330,False,100,100,3,100,False,False,False,100,False,False,True,False
Boris,332,./data/test/./027.txt,1,332,False,100,100,5,100,False,False,False,1,False,False,True,False
Johnson,333,./data/test/./027.txt,1,333,False,100,100,100,100,False,False,False,2,False,False,True,False
Similarly,364,./data/test/./027.txt,1,364,False,3,100,3,0,False,False,False,100,False,False,False,False
United,372,./data/test/./027.txt,1,372,False,2,100,1,1,False,False,False,100,False,False,True,False
Nations,373,./data/test/./027.txt,1,373,False,3,100,2,0,False,False,False,100,False,False,True,False
Asked,381,./data/test/./027.txt,1,381,False,3,2,3,0,False,False,False,100,False,False,False,False
Lord,390,./data/test/./027.txt,1,390,False,3,3,1,3,True,False,False,100,False,False,True,False
Butler,391,./data/test/./027.txt,1,391,False,4,2,2,2,False,False,False,100,False,False,False,False
One,393,./data/test/./027.txt,1,393,False,100,0,4,0,False,False,False,100,False,False,False,False
British,414,./data/test/./027.txt,1,414,False,3,3,1,0,False,False,False,100,False,False,False,False
Iraq,419,./data/test/./027.txt,1,419,False,1,0,3,0,False,False,False,100,False,False,False,False
Well,439,./data/test/./027.txt,1,439,False,100,1,2,2,False,False,False,100,True,False,True,False
Parliament,452,./data/test/./027.txt,1,452,False,4,3,1,0,False,False,False,100,False,False,False,False
